,ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
1834137,2020-06-16,CHL,GADM,CHL.14.5_1,Santiago,-0.5098600000000001,0.45072,full_february,DAY_OF_WEEK
1834138,2020-06-17,CHL,GADM,CHL.14.5_1,Santiago,-0.52604,0.48567,full_february,DAY_OF_WEEK
1834139,2020-06-18,CHL,GADM,CHL.14.5_1,Santiago,-0.50667,0.45821000000000006,full_february,DAY_OF_WEEK
1834140,2020-06-19,CHL,GADM,CHL.14.5_1,Santiago,-0.52349,0.44328999999999996,full_february,DAY_OF_WEEK
1834141,2020-06-20,CHL,GADM,CHL.14.5_1,Santiago,-0.56152,0.47093,full_february,DAY_OF_WEEK
1834142,2020-06-21,CHL,GADM,CHL.14.5_1,Santiago,-0.6177600000000001,0.5280699999999999,full_february,DAY_OF_WEEK
1834143,2020-06-22,CHL,GADM,CHL.14.5_1,Santiago,-0.5715899999999999,0.49063999999999997,full_february,DAY_OF_WEEK
1834144,2020-06-23,CHL,GADM,CHL.14.5_1,Santiago,-0.54199,0.48843000000000003,full_february,DAY_OF_WEEK
1834145,2020-06-24,CHL,GADM,CHL.14.5_1,Santiago,-0.51998,0.48162,full_february,DAY_OF_WEEK
1834146,2020-06-25,CHL,GADM,CHL.14.5_1,Santiago,-0.51054,0.47118999999999994,full_february,DAY_OF_WEEK
1834147,2020-06-26,CHL,GADM,CHL.14.5_1,Santiago,-0.5233800000000001,0.44748999999999994,full_february,DAY_OF_WEEK
1834148,2020-06-27,CHL,GADM,CHL.14.5_1,Santiago,-0.56214,0.47198999999999997,full_february,DAY_OF_WEEK
1834149,2020-06-28,CHL,GADM,CHL.14.5_1,Santiago,-0.6238100000000001,0.5331600000000001,full_february,DAY_OF_WEEK
1834150,2020-06-29,CHL,GADM,CHL.14.5_1,Santiago,-0.7244,0.60718,full_february,DAY_OF_WEEK
1834151,2020-06-30,CHL,GADM,CHL.14.5_1,Santiago,-0.48717,0.43685,full_february,DAY_OF_WEEK
1834152,2020-07-01,CHL,GADM,CHL.14.5_1,Santiago,-0.4891,0.44773,full_february,DAY_OF_WEEK
1834153,2020-07-02,CHL,GADM,CHL.14.5_1,Santiago,-0.47163999999999995,0.43255,full_february,DAY_OF_WEEK
1834154,2020-07-03,CHL,GADM,CHL.14.5_1,Santiago,-0.48118999999999995,0.40506,full_february,DAY_OF_WEEK
1834155,2020-07-04,CHL,GADM,CHL.14.5_1,Santiago,-0.59958,0.5363100000000001,full_february,DAY_OF_WEEK
1834156,2020-07-05,CHL,GADM,CHL.14.5_1,Santiago,-0.5916600000000001,0.50781,full_february,DAY_OF_WEEK
1834157,2020-07-06,CHL,GADM,CHL.14.5_1,Santiago,-0.50589,0.42475,full_february,DAY_OF_WEEK
1834158,2020-07-07,CHL,GADM,CHL.14.5_1,Santiago,-0.47173000000000004,0.42512,full_february,DAY_OF_WEEK
1834159,2020-07-08,CHL,GADM,CHL.14.5_1,Santiago,-0.47494,0.43901,full_february,DAY_OF_WEEK
1834160,2020-07-09,CHL,GADM,CHL.14.5_1,Santiago,-0.46841000000000005,0.43137,full_february,DAY_OF_WEEK
1834161,2020-07-10,CHL,GADM,CHL.14.5_1,Santiago,-0.48327,0.41263,full_february,DAY_OF_WEEK
1834162,2020-07-11,CHL,GADM,CHL.14.5_1,Santiago,-0.53356,0.44208000000000003,full_february,DAY_OF_WEEK
1834163,2020-07-12,CHL,GADM,CHL.14.5_1,Santiago,-0.60125,0.50645,full_february,DAY_OF_WEEK
1834164,2020-07-13,CHL,GADM,CHL.14.5_1,Santiago,-0.5042800000000001,0.42294,full_february,DAY_OF_WEEK
1834165,2020-07-14,CHL,GADM,CHL.14.5_1,Santiago,-0.46169,0.41713999999999996,full_february,DAY_OF_WEEK
1834166,2020-07-15,CHL,GADM,CHL.14.5_1,Santiago,-0.4328,0.40998999999999997,full_february,DAY_OF_WEEK
1834167,2020-07-16,CHL,GADM,CHL.14.5_1,Santiago,-0.60432,0.49333,full_february,DAY_OF_WEEK
1834168,2020-07-17,CHL,GADM,CHL.14.5_1,Santiago,-0.4867,0.40535,full_february,DAY_OF_WEEK
1834169,2020-07-18,CHL,GADM,CHL.14.5_1,Santiago,-0.5322399999999999,0.44193000000000005,full_february,DAY_OF_WEEK
1834170,2020-07-19,CHL,GADM,CHL.14.5_1,Santiago,-0.59168,0.49768,full_february,DAY_OF_WEEK
1834171,2020-07-20,CHL,GADM,CHL.14.5_1,Santiago,-0.48433000000000004,0.40702,full_february,DAY_OF_WEEK
1834172,2020-07-21,CHL,GADM,CHL.14.5_1,Santiago,-0.49886,0.47293999999999997,full_february,DAY_OF_WEEK
1834173,2020-07-22,CHL,GADM,CHL.14.5_1,Santiago,-0.44336000000000003,0.41853999999999997,full_february,DAY_OF_WEEK
1834174,2020-07-23,CHL,GADM,CHL.14.5_1,Santiago,-0.44537,0.41381999999999997,full_february,DAY_OF_WEEK
1834175,2020-07-24,CHL,GADM,CHL.14.5_1,Santiago,-0.45421999999999996,0.3849,full_february,DAY_OF_WEEK
1834176,2020-07-25,CHL,GADM,CHL.14.5_1,Santiago,-0.51264,0.42333000000000004,full_february,DAY_OF_WEEK
1834177,2020-07-26,CHL,GADM,CHL.14.5_1,Santiago,-0.5843,0.48995,full_february,DAY_OF_WEEK
1834178,2020-07-27,CHL,GADM,CHL.14.5_1,Santiago,-0.4835,0.40635,full_february,DAY_OF_WEEK
1834179,2020-07-28,CHL,GADM,CHL.14.5_1,Santiago,-0.42633000000000004,0.3825,full_february,DAY_OF_WEEK
1834180,2020-07-29,CHL,GADM,CHL.14.5_1,Santiago,-0.40325,0.37992,full_february,DAY_OF_WEEK
1834181,2020-07-30,CHL,GADM,CHL.14.5_1,Santiago,-0.40166,0.38123,full_february,DAY_OF_WEEK
1834182,2020-07-31,CHL,GADM,CHL.14.5_1,Santiago,-0.4045,0.35138,full_february,DAY_OF_WEEK
1834183,2020-08-01,CHL,GADM,CHL.14.5_1,Santiago,-0.45908999999999994,0.37277,full_february,DAY_OF_WEEK
1834184,2020-08-02,CHL,GADM,CHL.14.5_1,Santiago,-0.5251899999999999,0.42701999999999996,full_february,DAY_OF_WEEK
1834185,2020-08-03,CHL,GADM,CHL.14.5_1,Santiago,-0.42791999999999997,0.36071,full_february,DAY_OF_WEEK
1834186,2020-08-04,CHL,GADM,CHL.14.5_1,Santiago,-0.38838,0.35777,full_february,DAY_OF_WEEK
1834187,2020-08-05,CHL,GADM,CHL.14.5_1,Santiago,-0.37806999999999996,0.371,full_february,DAY_OF_WEEK
1834188,2020-08-06,CHL,GADM,CHL.14.5_1,Santiago,-0.3824,0.36559,full_february,DAY_OF_WEEK
1834189,2020-08-07,CHL,GADM,CHL.14.5_1,Santiago,-0.38483,0.33237,full_february,DAY_OF_WEEK
1834190,2020-08-08,CHL,GADM,CHL.14.5_1,Santiago,-0.43449,0.3514,full_february,DAY_OF_WEEK
1834191,2020-08-09,CHL,GADM,CHL.14.5_1,Santiago,-0.51067,0.41895,full_february,DAY_OF_WEEK
1834192,2020-08-10,CHL,GADM,CHL.14.5_1,Santiago,-0.40109,0.34541,full_february,DAY_OF_WEEK
1834193,2020-08-11,CHL,GADM,CHL.14.5_1,Santiago,-0.3588,0.34131999999999996,full_february,DAY_OF_WEEK
1834194,2020-08-12,CHL,GADM,CHL.14.5_1,Santiago,-0.33701,0.34676,full_february,DAY_OF_WEEK
1834195,2020-08-13,CHL,GADM,CHL.14.5_1,Santiago,-0.3231,0.33474,full_february,DAY_OF_WEEK
1834196,2020-08-14,CHL,GADM,CHL.14.5_1,Santiago,-0.32523,0.30917,full_february,DAY_OF_WEEK
1834197,2020-08-15,CHL,GADM,CHL.14.5_1,Santiago,-0.4018,0.33446,full_february,DAY_OF_WEEK
1834198,2020-08-16,CHL,GADM,CHL.14.5_1,Santiago,-0.44547,0.37859,full_february,DAY_OF_WEEK
1834199,2020-08-17,CHL,GADM,CHL.14.5_1,Santiago,-0.34174,0.31306999999999996,full_february,DAY_OF_WEEK
1834200,2020-08-18,CHL,GADM,CHL.14.5_1,Santiago,-0.31243000000000004,0.32441,full_february,DAY_OF_WEEK
1834201,2020-08-19,CHL,GADM,CHL.14.5_1,Santiago,-0.29281999999999997,0.32232,full_february,DAY_OF_WEEK
1834202,2020-08-20,CHL,GADM,CHL.14.5_1,Santiago,-0.28576999999999997,0.31064,full_february,DAY_OF_WEEK
1834203,2020-08-21,CHL,GADM,CHL.14.5_1,Santiago,-0.29803,0.28756,full_february,DAY_OF_WEEK
1834204,2020-08-22,CHL,GADM,CHL.14.5_1,Santiago,-0.37665,0.32323,full_february,DAY_OF_WEEK
1834205,2020-08-23,CHL,GADM,CHL.14.5_1,Santiago,-0.48186999999999997,0.40139,full_february,DAY_OF_WEEK
1834206,2020-08-24,CHL,GADM,CHL.14.5_1,Santiago,-0.33014,0.30808,full_february,DAY_OF_WEEK
1834207,2020-08-25,CHL,GADM,CHL.14.5_1,Santiago,-0.30591,0.32784,full_february,DAY_OF_WEEK
1834208,2020-08-26,CHL,GADM,CHL.14.5_1,Santiago,-0.28402,0.32025,full_february,DAY_OF_WEEK
1834209,2020-08-27,CHL,GADM,CHL.14.5_1,Santiago,-0.26884,0.30446999999999996,full_february,DAY_OF_WEEK
1834210,2020-08-28,CHL,GADM,CHL.14.5_1,Santiago,-0.27713000000000004,0.28333,full_february,DAY_OF_WEEK
1834211,2020-08-29,CHL,GADM,CHL.14.5_1,Santiago,-0.35979,0.31035999999999997,full_february,DAY_OF_WEEK
1834212,2020-08-30,CHL,GADM,CHL.14.5_1,Santiago,-0.44281000000000004,0.36846999999999996,full_february,DAY_OF_WEEK
1834213,2020-08-31,CHL,GADM,CHL.14.5_1,Santiago,-0.28918,0.28696,full_february,DAY_OF_WEEK
1834214,2020-09-01,CHL,GADM,CHL.14.5_1,Santiago,-0.25504,0.29609,full_february,DAY_OF_WEEK
1834215,2020-09-02,CHL,GADM,CHL.14.5_1,Santiago,-0.23440999999999998,0.28483,full_february,DAY_OF_WEEK
1834216,2020-09-03,CHL,GADM,CHL.14.5_1,Santiago,-0.22954000000000002,0.2826,full_february,DAY_OF_WEEK
1834217,2020-09-04,CHL,GADM,CHL.14.5_1,Santiago,-0.23162,0.25886,full_february,DAY_OF_WEEK
1834218,2020-09-05,CHL,GADM,CHL.14.5_1,Santiago,-0.32397,0.29301,full_february,DAY_OF_WEEK
1834219,2020-09-06,CHL,GADM,CHL.14.5_1,Santiago,-0.44388,0.36356,full_february,DAY_OF_WEEK
1834220,2020-09-07,CHL,GADM,CHL.14.5_1,Santiago,-0.27435,0.26971999999999996,full_february,DAY_OF_WEEK
1834221,2020-09-08,CHL,GADM,CHL.14.5_1,Santiago,-0.24053000000000002,0.2888,full_february,DAY_OF_WEEK
1834222,2020-09-09,CHL,GADM,CHL.14.5_1,Santiago,-0.22079000000000001,0.27608,full_february,DAY_OF_WEEK
1834223,2020-09-10,CHL,GADM,CHL.14.5_1,Santiago,-0.21347,0.26624000000000003,full_february,DAY_OF_WEEK
1834224,2020-09-11,CHL,GADM,CHL.14.5_1,Santiago,-0.23131,0.24719000000000002,full_february,DAY_OF_WEEK
1834225,2020-09-12,CHL,GADM,CHL.14.5_1,Santiago,-0.34312,0.28243,full_february,DAY_OF_WEEK
1834226,2020-09-13,CHL,GADM,CHL.14.5_1,Santiago,-0.40926,0.33353,full_february,DAY_OF_WEEK
1834227,2020-09-14,CHL,GADM,CHL.14.5_1,Santiago,-0.23399,0.24329,full_february,DAY_OF_WEEK
1834228,2020-09-15,CHL,GADM,CHL.14.5_1,Santiago,-0.1711,0.24176,full_february,DAY_OF_WEEK
1834229,2020-09-16,CHL,GADM,CHL.14.5_1,Santiago,-0.15517,0.23975,full_february,DAY_OF_WEEK
1834230,2020-09-17,CHL,GADM,CHL.14.5_1,Santiago,-0.14587999999999998,0.22241,full_february,DAY_OF_WEEK
1834231,2020-09-18,CHL,GADM,CHL.14.5_1,Santiago,-0.57905,0.35506,full_february,DAY_OF_WEEK
1834232,2020-09-19,CHL,GADM,CHL.14.5_1,Santiago,-0.57348,0.37769,full_february,DAY_OF_WEEK
1834233,2020-09-20,CHL,GADM,CHL.14.5_1,Santiago,-0.48676,0.36774,full_february,DAY_OF_WEEK
1834234,2020-09-21,CHL,GADM,CHL.14.5_1,Santiago,-0.28924,0.26473,full_february,DAY_OF_WEEK
1834235,2020-09-22,CHL,GADM,CHL.14.5_1,Santiago,-0.22246,0.26256,full_february,DAY_OF_WEEK
1834236,2020-09-23,CHL,GADM,CHL.14.5_1,Santiago,-0.20027999999999999,0.26508000000000004,full_february,DAY_OF_WEEK
1834237,2020-09-24,CHL,GADM,CHL.14.5_1,Santiago,-0.20090999999999998,0.25894,full_february,DAY_OF_WEEK
1834238,2020-09-25,CHL,GADM,CHL.14.5_1,Santiago,-0.2218,0.25084,full_february,DAY_OF_WEEK
1834239,2020-09-26,CHL,GADM,CHL.14.5_1,Santiago,-0.3222,0.28274,full_february,DAY_OF_WEEK
1834240,2020-09-27,CHL,GADM,CHL.14.5_1,Santiago,-0.4056,0.34146,full_february,DAY_OF_WEEK
1834241,2020-09-28,CHL,GADM,CHL.14.5_1,Santiago,-0.23923000000000003,0.24831999999999999,full_february,DAY_OF_WEEK
1834242,2020-09-29,CHL,GADM,CHL.14.5_1,Santiago,-0.19795,0.25709,full_february,DAY_OF_WEEK
1834243,2020-09-30,CHL,GADM,CHL.14.5_1,Santiago,-0.16477,0.24903000000000003,full_february,DAY_OF_WEEK
1834244,2020-10-01,CHL,GADM,CHL.14.5_1,Santiago,-0.15284,0.23765999999999998,full_february,DAY_OF_WEEK
1834245,2020-10-02,CHL,GADM,CHL.14.5_1,Santiago,-0.15287,0.2134,full_february,DAY_OF_WEEK
1834246,2020-10-03,CHL,GADM,CHL.14.5_1,Santiago,-0.24393,0.24618,full_february,DAY_OF_WEEK
1834247,2020-10-04,CHL,GADM,CHL.14.5_1,Santiago,-0.34768000000000004,0.31062,full_february,DAY_OF_WEEK
1834248,2020-10-05,CHL,GADM,CHL.14.5_1,Santiago,-0.20435999999999999,0.22857,full_february,DAY_OF_WEEK
1834249,2020-10-06,CHL,GADM,CHL.14.5_1,Santiago,-0.16614,0.23745,full_february,DAY_OF_WEEK
1834250,2020-10-07,CHL,GADM,CHL.14.5_1,Santiago,-0.14092000000000002,0.23765,full_february,DAY_OF_WEEK
1834251,2020-10-08,CHL,GADM,CHL.14.5_1,Santiago,-0.13272,0.23167,full_february,DAY_OF_WEEK
1834252,2020-10-09,CHL,GADM,CHL.14.5_1,Santiago,-0.17789000000000002,0.21677,full_february,DAY_OF_WEEK
1834253,2020-10-10,CHL,GADM,CHL.14.5_1,Santiago,-0.24672,0.24502,full_february,DAY_OF_WEEK
1834254,2020-10-11,CHL,GADM,CHL.14.5_1,Santiago,-0.32286,0.29679,full_february,DAY_OF_WEEK
1834255,2020-10-12,CHL,GADM,CHL.14.5_1,Santiago,-0.4827,0.33295,full_february,DAY_OF_WEEK
1834256,2020-10-13,CHL,GADM,CHL.14.5_1,Santiago,-0.15141,0.22416,full_february,DAY_OF_WEEK
1834257,2020-10-14,CHL,GADM,CHL.14.5_1,Santiago,-0.153,0.24085,full_february,DAY_OF_WEEK
1834258,2020-10-15,CHL,GADM,CHL.14.5_1,Santiago,-0.13416,0.23309000000000002,full_february,DAY_OF_WEEK
1834259,2020-10-16,CHL,GADM,CHL.14.5_1,Santiago,-0.13054000000000002,0.20918,full_february,DAY_OF_WEEK
1834260,2020-10-17,CHL,GADM,CHL.14.5_1,Santiago,-0.23423000000000002,0.24083000000000002,full_february,DAY_OF_WEEK
1834261,2020-10-18,CHL,GADM,CHL.14.5_1,Santiago,-0.34615999999999997,0.31601,full_february,DAY_OF_WEEK
1834262,2020-10-19,CHL,GADM,CHL.14.5_1,Santiago,-0.22773000000000002,0.23633,full_february,DAY_OF_WEEK
1834263,2020-10-20,CHL,GADM,CHL.14.5_1,Santiago,-0.17235999999999999,0.23326999999999998,full_february,DAY_OF_WEEK
1834264,2020-10-21,CHL,GADM,CHL.14.5_1,Santiago,-0.13987,0.23239,full_february,DAY_OF_WEEK
1834265,2020-10-22,CHL,GADM,CHL.14.5_1,Santiago,-0.13985,0.22989,full_february,DAY_OF_WEEK
1834266,2020-10-23,CHL,GADM,CHL.14.5_1,Santiago,-0.15072,0.20898000000000003,full_february,DAY_OF_WEEK
1834267,2020-10-24,CHL,GADM,CHL.14.5_1,Santiago,-0.20990999999999999,0.22879000000000002,full_february,DAY_OF_WEEK
1834268,2020-10-25,CHL,GADM,CHL.14.5_1,Santiago,-0.09576,0.20088,full_february,DAY_OF_WEEK
1834269,2020-10-26,CHL,GADM,CHL.14.5_1,Santiago,-0.20446,0.2212,full_february,DAY_OF_WEEK
1834270,2020-10-27,CHL,GADM,CHL.14.5_1,Santiago,-0.15419000000000002,0.23621999999999999,full_february,DAY_OF_WEEK
1834271,2020-10-28,CHL,GADM,CHL.14.5_1,Santiago,-0.13552,0.23349,full_february,DAY_OF_WEEK
1834272,2020-10-29,CHL,GADM,CHL.14.5_1,Santiago,-0.11035999999999999,0.22068000000000002,full_february,DAY_OF_WEEK
1834273,2020-10-30,CHL,GADM,CHL.14.5_1,Santiago,-0.1004,0.19509,full_february,DAY_OF_WEEK
1834274,2020-10-31,CHL,GADM,CHL.14.5_1,Santiago,-0.19039,0.21681999999999998,full_february,DAY_OF_WEEK
1834275,2020-11-01,CHL,GADM,CHL.14.5_1,Santiago,-0.26384,0.2679,full_february,DAY_OF_WEEK
1834276,2020-11-02,CHL,GADM,CHL.14.5_1,Santiago,-0.18031,0.21394000000000002,full_february,DAY_OF_WEEK
1834277,2020-11-03,CHL,GADM,CHL.14.5_1,Santiago,-0.13062,0.21946,full_february,DAY_OF_WEEK
1834278,2020-11-04,CHL,GADM,CHL.14.5_1,Santiago,-0.09848,0.21814,full_february,DAY_OF_WEEK
1834279,2020-11-05,CHL,GADM,CHL.14.5_1,Santiago,-0.09521,0.21575999999999998,full_february,DAY_OF_WEEK
1834280,2020-11-06,CHL,GADM,CHL.14.5_1,Santiago,-0.10497999999999999,0.1923,full_february,DAY_OF_WEEK
1834281,2020-11-07,CHL,GADM,CHL.14.5_1,Santiago,-0.1374,0.21061999999999997,full_february,DAY_OF_WEEK
1834282,2020-11-08,CHL,GADM,CHL.14.5_1,Santiago,-0.23175,0.26650999999999997,full_february,DAY_OF_WEEK
1834283,2020-11-09,CHL,GADM,CHL.14.5_1,Santiago,-0.16030999999999998,0.21144000000000002,full_february,DAY_OF_WEEK
1834284,2020-11-10,CHL,GADM,CHL.14.5_1,Santiago,-0.12952,0.21888000000000002,full_february,DAY_OF_WEEK
1834285,2020-11-11,CHL,GADM,CHL.14.5_1,Santiago,-0.10293,0.21963000000000002,full_february,DAY_OF_WEEK
1834286,2020-11-12,CHL,GADM,CHL.14.5_1,Santiago,-0.09476,0.21518,full_february,DAY_OF_WEEK
1834287,2020-11-13,CHL,GADM,CHL.14.5_1,Santiago,-0.09479,0.1943,full_february,DAY_OF_WEEK
1834288,2020-11-14,CHL,GADM,CHL.14.5_1,Santiago,-0.1668,0.21643,full_february,DAY_OF_WEEK
1834289,2020-11-15,CHL,GADM,CHL.14.5_1,Santiago,-0.21994,0.26114,full_february,DAY_OF_WEEK
1834290,2020-11-16,CHL,GADM,CHL.14.5_1,Santiago,-0.15933,0.20653000000000002,full_february,DAY_OF_WEEK
1834291,2020-11-17,CHL,GADM,CHL.14.5_1,Santiago,-0.13443,0.22018000000000001,full_february,DAY_OF_WEEK
1834292,2020-11-18,CHL,GADM,CHL.14.5_1,Santiago,-0.11291,0.22139,full_february,DAY_OF_WEEK
1834293,2020-11-19,CHL,GADM,CHL.14.5_1,Santiago,-0.09016,0.21211999999999998,full_february,DAY_OF_WEEK
1834294,2020-11-20,CHL,GADM,CHL.14.5_1,Santiago,-0.10239,0.19459,full_february,DAY_OF_WEEK
1834295,2020-11-21,CHL,GADM,CHL.14.5_1,Santiago,-0.13819,0.20763,full_february,DAY_OF_WEEK
1834296,2020-11-22,CHL,GADM,CHL.14.5_1,Santiago,-0.22575,0.26202,full_february,DAY_OF_WEEK
1834297,2020-11-23,CHL,GADM,CHL.14.5_1,Santiago,-0.15400999999999998,0.20597,full_february,DAY_OF_WEEK
1834298,2020-11-24,CHL,GADM,CHL.14.5_1,Santiago,-0.11877,0.21505,full_february,DAY_OF_WEEK
1834299,2020-11-25,CHL,GADM,CHL.14.5_1,Santiago,-0.09251000000000001,0.21536999999999998,full_february,DAY_OF_WEEK
